Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Sector of stock,Buy/Sell/Keep,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg
140.62,139.77499999999998,1.6100000000000136,2.166202070065533,8.895896220491025,Health,Sell,22.09856916,9.697933227,629,68.20349762,22.90125698,9.697933227
139.88,140.655,1.7700000000000102,3.706428380739249,6.881338465543976,Health,Sell,23.88535032,5.414012739,628,70.70063694,27.18517746,5.414012739
140.25,140.505,2.2390000000000043,4.422313581286916,10.688593930859131,Health,Keep,25.61863173,7.714701601,687,66.66666667,25.61863173,8.448844726
141.0,140.29500000000002,0.9599999999999795,3.108770641977522,14.530194556295372,Health,Sell,17.33333333,8.740740741,675,73.92592593,23.85844947,8.740740741
140.0,140.62,1.339999999999975,3.3333638639547054,13.346561732019417,Health,Keep,21.9047619,5.476190476,420,72.61904762,27.12299973,5.476190476
140.1,142.32999999999998,1.5300000000000011,2.9891006868591035,6.224600381266291,Health,Buy,23.25581395,7.906976744,645,68.8372093,24.69221345,7.906976744
142.06,142.695,1.2199999999999989,1.4636165938388892,16.587293686391867,Health,Buy,25.96754057,8.239700375,801,65.79275905,25.96754057,9.84775112
142.5,142.625,2.009999999999991,4.772634545258845,11.412399822322433,Health,Keep,20.35977105,7.195421096,1223,72.44480785,25.40376911,7.195421096
143.6,142.595,1.3599999999999852,1.4001844697759618,13.39801239747801,Health,Sell,23.60876897,8.768971332,593,67.6222597,23.83021888,8.768971332
142.73,142.115,2.399000000000001,0.6047962901447721,19.081569887024802,Health,Keep,25.92592593,7.407407407,540,66.66666667,25.92592593,8.141550532
142.43,141.75,1.0199999999999818,3.4514087619531053,10.289061594184044,Health,Sell,26.31578947,8.658743633,589,65.02546689,26.31578947,11.03408654
141.72,141.725,1.5,2.4170983859073734,12.83533926166539,Health,Keep,23.99328859,8.724832215,596,67.28187919,23.99328859,8.84376282
142.29,141.41,1.1499999999999773,2.076514761348662,7.1810704385610435,Health,Sell,25.63131313,11.86868687,792,62.5,25.63131313,16.76949667
141.76,140.51,1.3100000000000023,4.026077133014309,9.789863381646851,Health,Sell,21.94357367,10.18808777,638,67.86833856,22.41110243,10.18808777
140.9,140.275,0.8599999999999852,2.4336131760316393,9.669738684519825,Health,Sell,25.44169611,10.42402827,566,64.13427562,25.44169611,13.69056245
140.46,140.495,0.950000000000017,4.651900033657231,14.064705559170587,Health,Keep,19.66873706,8.488612836,483,71.8426501,24.11057737,8.488612836
140.42,140.63,0.6699999999999875,0.7087201111912651,15.16160126668916,Health,Keep,19.46508172,6.092124814,673,74.44279346,26.50706539,6.092124814
140.7,140.35,1.6273999999999944,4.460272598812835,18.982227489041342,Health,Buy,24.33297759,13.660619,937,62.00640342,24.33297759,19.05502538
140.98,139.445,1.2299999999999898,2.165813100488605,11.884512384758114,Health,Sell,25.03660322,8.345534407,683,66.61786237,25.03660322,9.128481832
139.66,139.96,1.7800000000000011,0.8269624016729652,6.4643749419702985,Health,Keep,31.11111111,6.666666667,630,62.22222222,31.11111111,11.84525424
139.36,140.5,0.9199999999999875,1.701991349093293,8.563597037568615,Health,Keep,24.48979592,8.163265306,441,67.34693878,24.48979592,8.217136321
140.45,141.2,1.5389999999999873,2.8751470891691255,13.806180314895167,Health,Keep,24.46043165,9.832134293,417,65.70743405,24.46043165,11.52551004
140.69,141.795,1.0800000000000125,3.3637672151986933,13.49623263513293,Health,Buy,22.93762575,9.054325956,497,68.00804829,23.54486425,9.054325956
141.7,143.255,3.420000000000016,2.708592308111758,12.922948889053963,Health,Keep,23.06079665,9.014675052,477,67.9245283,23.58451515,9.014675052
142.37,143.76,0.835000000000008,4.678258643643568,12.934374862833579,Health,Buy,30.8310992,9.115281501,746,60.0536193,30.8310992,16.462472
143.55,144.45999999999998,1.210000000000008,4.013679421032704,19.90186378958841,Health,Buy,24.74048443,10.38062284,578,64.87889273,24.74048443,12.9025399
144.13,145.375,1.5199999999999818,2.175170388201348,9.325683215308324,Health,Buy,22.52427184,7.766990291,515,69.70873786,24.83219991,7.766990291
144.99,146.64,2.030000000000001,3.3233179324691515,11.668850894660158,Health,Keep,23.43387471,9.512761021,431,67.05336427,23.43387471,9.860206546
146.42,147.41,2.8400000000000034,4.084871131404638,14.717227530966657,Health,Keep,18.44863732,8.385744235,477,73.16561845,24.21344597,8.385744235
147.84,146.925,1.4699999999999989,1.3674033531573544,15.219460194329356,Health,Sell,25.4174397,7.235621521,539,67.34693878,25.4174397,7.289492536
146.93,147.41000000000003,1.2300000000000182,0.7499164069105062,8.888880228528963,Health,Keep,23.33333333,9.583333333,480,67.08333333,23.33333333,9.900809798
147.46,147.575,1.4199999999999875,4.360691342508713,11.47006115706192,Health,Keep,22.73781903,6.496519722,431,70.76566125,26.10267048,6.496519722
147.01,144.395,5.819999999999993,1.9714691182328459,17.783695534082035,Health,Keep,23.05246423,9.697933227,629,67.24960254,23.05246423,9.849140482
146.96,142.785,1.759999999999991,4.953237611656117,11.747797287037429,Health,Sell,31.21597096,9.618874773,1102,59.16515426,31.21597096,17.85453031
143.5,143.35500000000002,2.4495000000000005,1.3901474147401505,5.355053645806403,Health,Keep,25.41208791,9.615384615,728,64.97252747,25.41208791,12.04366694
142.31,144.91500000000002,1.4699999999999989,1.316436823238645,9.227753482821939,Health,Buy,20.50290135,11.02514507,517,68.47195358,21.57404514,11.02514507
144.5,144.265,1.4099999999999966,4.269886820780772,10.672720376210624,Health,Buy,21.62162162,7.125307125,407,71.25307125,25.47388308,7.125307125
144.85,142.91500000000002,1.3899999999999864,2.7768922301158465,10.01036438077119,Health,Sell,16.63244353,6.981519507,487,76.38603696,25.61767069,6.981519507
143.4,140.38,4.469999999999999,4.212073094817849,17.562073456236014,Health,Keep,17.68421053,4.421052632,475,77.89473684,28.17813757,4.421052632
142.57,138.775,3.6699999999999875,4.747328140061699,10.037549545354523,Health,Sell,25.31380753,9.623430962,478,65.06276151,25.31380753,11.96147925
137.53,138.35000000000002,2.980000000000018,4.512325550509897,5.228260288807014,Health,Keep,21.29032258,7.741935484,465,70.96774194,24.85725472,7.741935484
139.02,133.485,14.849999999999994,3.0995445709261067,16.840274398620544,Health,Keep,23.78640777,6.310679612,412,69.90291262,26.28851059,6.310679612
136.58,130.92000000000002,4.990000000000009,1.8431437055446063,11.638481337432895,Health,Sell,21.4028777,14.38848921,556,64.20863309,21.4028777,17.58066591
130.01,131.65499999999997,2.0800000000000125,2.857570162772944,5.411734387819646,Health,Buy,29.61783439,10.82802548,628,59.55414013,29.61783439,18.67469515
131.89,128.635,5.140000000000001,1.1728287124415626,15.164993410819951,Health,Sell,30.60200669,11.37123746,598,58.02675585,30.60200669,20.74529141
130.91,128.525,5.47999999999999,2.7501988674793383,11.5992554344026,Health,Keep,25.3411306,7.992202729,513,66.66666667,25.3411306,8.726345854
127.52,130.135,3.6444999999999936,2.9389795633174565,17.450729384954556,Health,Buy,24.02745995,13.04347826,437,62.92906178,24.02745995,17.51522628
130.0,129.585,1.9000000000000057,4.103456722038459,15.36565699427617,Health,Keep,26.13908873,7.673860911,417,66.18705036,26.13908873,8.887620346
129.21,129.555,1.625,2.7798172041683,5.256588323893757,Health,Keep,21.57676349,7.676348548,482,70.74688797,24.92284167,7.676348548
129.44,130.665,1.8799999999999955,3.445866149079258,8.367520223521499,Health,Keep,26.74418605,6.395348837,516,66.86046512,26.74418605,6.935693512
130.1,132.055,3.609999999999985,1.7177618076364827,11.149924247519792,Health,Buy,21.95945946,8.445945946,592,69.59459459,24.15324426,8.445945946
130.96,131.87,2.789999999999992,3.984372369092831,17.265125160861487,Health,Keep,19.45392491,6.825938567,586,73.72013652,25.77325163,6.825938567
132.87,130.35500000000002,2.574799999999982,3.2320041894762026,16.138447554045435,Health,Sell,15.19861831,3.626943005,579,81.17443869,28.97224721,3.626943005
130.8,130.005,1.5400000000000205,0.8288004509885902,17.571107587773366,Health,Sell,18.27411168,4.737732657,591,76.98815567,27.86145755,4.737732657
130.1,131.055,2.0600000000000023,3.43060244014669,5.507760855351428,Health,Keep,20.75134168,3.756708408,559,75.49194991,28.8424818,3.756708408
130.09,131.89,2.4054999999999893,1.7741362561535385,17.985358365349455,Health,Buy,18.08695652,5.217391304,575,76.69565217,27.3817989,5.217391304
131.71,131.94,1.490000000000009,1.89773711314589,13.66224208971616,Health,Keep,15.75931232,4.011461318,698,80.22922636,28.58772888,4.011461318
132.21,130.915,2.460000000000008,2.214954213484005,16.065429476881988,Health,Sell,16.62337662,5.324675325,770,78.05194805,27.27451487,5.324675325
131.95,128.195,3.6000000000000085,1.1951694502150882,6.382451598478605,Health,Sell,19.95863495,8.583247156,967,71.45811789,24.01594304,8.583247156
129.11,127.865,2.200000000000017,2.533471527776674,9.412872671193124,Health,Sell,19.38895417,7.755581669,851,72.85546416,24.84360853,7.755581669
126.91,129.20999999999998,2.1200000000000045,1.6428886191727752,13.28312787759583,Health,Buy,20.83981337,4.976671851,643,74.18351477,27.62251835,4.976671851
128.63,129.11,2.279999999999987,1.4470920174010493,19.058605112726,Health,Keep,20.30264817,13.49306431,793,66.20428752,20.30264817,14.68958659
130.0,128.26,2.0600000000000165,3.8158236039218365,10.274843652415734,Health,Sell,18.98907104,8.879781421,732,72.13114754,23.71940879,8.879781421
127.48,130.695,2.969999999999999,3.0018752609449098,19.450457064695772,Health,Buy,19.32907348,7.348242812,626,73.32268371,25.2509474,7.348242812
